HRHHID,HRMONTH,HRYEAR4_0,HEFAMINC_0,HRMIS_0,HRHHID2,GESTFIPS_0,PRTAGE_0,PEMARITL_0,PESEX_0,PEEDUCA_0,PTDTRACE_0,PULINENO,PEHSPNON_0,PRCITSHP_0,PEMLR_0,PEHRUSL1_0,PWSSWGT_0,PTIO1OCD_0,employed_0,teacher_0,HRYEAR4_1,HEFAMINC_1,HRMIS_1,GESTFIPS_1,PRTAGE_1,PEMARITL_1,PESEX_1,PEEDUCA_1,PTDTRACE_1,PEHSPNON_1,PRCITSHP_1,PEMLR_1,PEHRUSL1_1,PWSSWGT_1,PTIO1OCD_1,employed_1,teacher_1,still_teacher,leaver,dest
291100309774240,5,2024,15,3,17011,42,45,1,1,44,1,2,2,1,1,40,5019.7789,2320,1,1,2025,15,7,42,46,1,1,44,1,2,1,1,44,5467.308,2320,1,1,1,0,still teacher
170665400263764,5,2024,16,4,17011,42,36,1,2,44,1,2,2,1,1,40,4365.9067,2310,1,1,2025,16,8,42,37,1,2,44,1,2,1,1,40,4146.2558,2330,1,1,1,0,still teacher
000140434389637,5,2024,15,3,17011,44,60,4,2,44,1,1,2,1,1,40,1215.3088,2310,1,1,2025,15,7,44,61,4,2,44,1,2,1,1,40,1058.7716,2310,1,1,1,0,still teacher
461600210639441,5,2024,15,4,17011,44,41,1,2,44,1,2,2,1,1,40,1032.7273,2310,1,1,2025,15,8,44,42,1,2,44,1,2,1,1,50,1258.9122,2310,1,1,1,0,still teacher
064002011915344,5,2024,15,4,17011,45,33,1,1,44,1,1,2,1,1,40,3099.9576,2310,1,1,2025,13,8,45,34,1,1,44,1,2,1,1,40,2865.2835,2310,1,1,1,0,still teacher
034082005715298,5,2024,16,3,17011,45,62,1,2,43,1,2,2,1,1,40,2803.5538,2310,1,1,2025,15,7,45,63,1,2,43,1,2,1,5,-1,3327.4006,-1,0,0,0,1,out of labor force
997348744090015,5,2024,14,3,17011,47,27,1,1,43,1,1,2,1,1,40,4421.5648,2310,1,1,2025,15,7,47,28,1,1,43,1,2,1,1,42,4449.3758,2310,1,1,1,0,still teacher
997348744090015,5,2024,14,3,17011,47,27,1,2,43,1,2,2,1,1,40,3224.2359,2310,1,1,2025,15,7,47,28,1,2,43,1,2,1,1,40,4254.0782,2310,1,1,1,0,still teacher
775011105067462,5,2024,16,2,17011,47,62,1,2,44,2,2,2,1,1,40,3808.3655,2310,1,1,2025,14,6,47,62,1,2,44,2,2,1,1,40,3464.7083,2310,1,1,1,0,still teacher
005100574150757,5,2024,11,4,17011,50,68,4,2,44,1,1,2,1,1,-4,406.5243,2320,1,1,2025,12,8,50,69,4,2,44,1,2,1,1,35,389.2778,2310,1,1,1,0,still teacher
018060109271510,5,2024,16,2,17011,51,25,6,2,43,4,5,2,1,1,-4,5168.5902,2310,1,1,2025,15,6,51,26,6,2,43,4,2,1,1,35,8649.9287,2310,1,1,1,0,still teacher
018060109271510,5,2024,16,2,17011,51,20,6,2,40,4,7,2,1,1,-4,4667.2841,2310,1,1,2025,15,6,51,22,6,2,43,4,2,1,1,-4,10456.1807,2310,1,1,1,0,still teacher
130294200164315,5,2024,15,2,17011,51,45,1,2,43,1,2,2,1,1,-4,4595.0044,2310,1,1,2025,15,6,51,46,1,2,43,1,2,1,1,-4,5633.0305,725,1,0,0,1,other occupation
003110596276717,5,2024,15,1,17011,51,37,1,2,44,1,2,1,1,1,45,4171.9281,2310,1,1,2025,16,5,51,38,1,2,44,1,1,1,1,45,4872.0227,2310,1,1,1,0,still teacher
350555657091540,5,2024,14,4,17011,54,54,1,2,44,1,1,2,1,1,40,731.2854,2330,1,1,2025,14,8,54,55,1,2,44,1,2,1,1,40,668.9069,2330,1,1,1,0,still teacher
006110029960598,5,2024,16,2,17111,1,50,1,2,44,2,1,2,1,1,40,2781.7558,2310,1,1,2025,16,6,1,51,1,2,44,2,2,1,1,40,2886.9438,2310,1,1,1,0,still teacher
001110051135022,5,2024,12,4,17111,1,51,4,2,43,1,1,2,1,1,40,2247.1643,2310,1,1,2025,12,8,1,52,2,2,43,1,2,1,1,52,3015.9526,2320,1,1,1,0,still teacher
416057100774157,5,2024,11,2,17111,11,30,6,2,43,1,1,2,1,1,40,405.6121,2310,1,1,2025,13,6,11,31,6,2,44,1,2,1,1,40,531.5592,2310,1,1,1,0,still teacher
137781100158931,5,2024,16,2,17111,11,32,6,2,44,1,2,2,1,1,40,405.6121,2310,1,1,2025,16,6,11,33,1,2,44,1,2,1,2,40,531.5592,2310,1,1,1,0,still teacher
951100905920225,5,2024,16,3,17111,22,34,1,2,43,1,1,2,1,1,40,2724.9253,2300,1,1,2025,16,7,22,36,1,2,43,1,2,1,1,-4,2541.6274,2300,1,1,1,0,still teacher
110521700583442,5,2024,16,4,17111,25,27,6,2,44,1,2,2,1,1,40,4032.5333,2310,1,1,2025,16,8,25,29,6,2,44,1,2,1,1,35,3270.4085,2310,1,1,1,0,still teacher
130001700301013,5,2024,15,4,17111,33,64,1,2,44,1,1,2,5,1,40,931.6782,2300,1,1,2025,16,8,33,65,1,2,44,1,2,5,1,40,1045.4644,2300,1,1,1,0,still teacher
741200010310160,5,2024,14,3,17111,47,35,1,1,43,1,1,2,1,1,45,3635.025,2310,1,1,2025,15,7,47,36,1,1,43,1,2,1,1,40,3735.5279,2310,1,1,1,0,still teacher
460774061502577,5,2024,14,4,17111,54,53,4,2,44,1,1,2,1,1,40,743.5255,2310,1,1,2025,14,8,54,55,4,2,44,1,2,1,1,40,699.3896,2310,1,1,1,0,still teacher
001110006206302,5,2024,14,4,17011,1,33,1,2,44,1,2,2,1,1,40,2099.7783,2310,1,1,2025,15,8,1,34,1,2,44,1,2,1,1,40,2053.5254,2310,1,1,1,0,still teacher
532266790020216,5,2024,16,2,17011,2,45,1,2,44,1,2,2,1,1,40,592.6071,2330,1,1,2025,16,6,2,46,1,2,44,1,2,1,1,-4,522.945,2330,1,1,1,0,still teacher
200985051006168,5,2024,11,3,17011,5,25,6,2,43,1,1,2,1,1,40,2194.0862,2310,1,1,2025,11,7,5,26,6,2,43,1,2,1,1,40,2675.6941,2310,1,1,1,0,still teacher
058044109146193,5,2024,16,2,17011,15,38,2,2,40,8,4,2,1,1,20,1027.6492,2310,1,1,2025,16,6,15,39,2,2,42,8,2,1,7,-1,970.4812,-1,0,0,0,1,out of labor force
250688001102134,5,2024,14,4,17011,18,36,1,2,43,1,1,2,1,1,40,5703.775,2310,1,1,2025,14,8,18,37,1,2,43,1,2,1,1,40,6719.8747,2310,1,1,1,0,still teacher
120774300260032,5,2024,9,3,17011,22,46,1,2,43,1,1,2,1,1,40,1487.6953,2310,1,1,2025,13,7,22,47,1,2,43,1,2,1,1,40,1542.8073,2310,1,1,1,0,still teacher
335080107205290,5,2024,15,3,17011,23,39,1,2,44,1,2,2,1,1,50,2188.0173,2320,1,1,2025,15,7,23,40,1,2,44,1,2,1,1,50,1688.5931,2320,1,1,1,0,still teacher
008160280391539,5,2024,16,2,17011,26,53,1,2,44,1,1,2,1,1,40,4671.7028,2310,1,1,2025,16,6,26,54,1,2,44,1,2,1,1,40,4480.3371,2310,1,1,1,0,still teacher
460056071302595,5,2024,16,2,17011,36,28,6,2,44,1,3,2,1,1,37,5683.5876,2310,1,1,2025,16,6,36,29,6,2,44,1,2,1,1,35,4797.0521,2310,1,1,1,0,still teacher
160991500975923,5,2024,16,4,17011,39,54,1,1,44,2,1,2,1,1,40,5118.3529,2310,1,1,2025,16,8,39,55,1,1,46,2,2,1,1,40,7471.5244,230,1,0,0,1,other occupation
160991500975923,5,2024,16,4,17011,39,47,1,2,44,2,2,2,1,1,40,7293.5874,2310,1,1,2025,16,8,39,48,1,2,44,2,2,1,1,40,8556.4765,2310,1,1,1,0,still teacher
190836600282854,5,2024,15,3,17011,42,36,1,1,44,1,1,2,1,1,35,4134.6371,2310,1,1,2025,15,7,42,37,1,1,44,1,2,1,1,40,5254.9297,2320,1,1,1,0,still teacher
742569454080016,5,2024,16,3,17011,42,42,1,2,44,1,2,2,1,1,39,4756.9645,2320,1,1,2025,16,7,42,43,1,2,44,1,2,1,1,37,4755.9377,2320,1,1,1,0,still teacher
685551254060019,5,2024,15,4,17011,45,43,1,2,44,3,2,1,1,1,40,4735.5926,2310,1,1,2025,14,8,45,44,1,2,44,3,1,1,1,40,7265.5666,2310,1,1,1,0,still teacher
990245525081850,5,2024,16,4,17011,55,37,1,2,43,1,2,2,1,1,40,4575.8242,2310,1,1,2025,16,8,55,38,1,2,44,1,2,1,1,40,4284.3964,2310,1,1,1,0,still teacher
001140025334872,5,2024,14,3,17111,4,68,1,2,43,1,1,2,1,1,0,4222.4937,2310,1,1,2025,15,7,4,69,1,2,43,1,2,1,5,-1,4345.972,-1,0,0,0,1,out of labor force
070053030515533,5,2024,13,2,17111,5,50,4,2,43,1,1,2,1,1,40,1532.1689,2310,1,1,2025,13,6,5,50,4,2,43,1,2,1,1,40,1924.9843,2310,1,1,1,0,still teacher
890013351070012,5,2024,15,3,17111,10,35,1,1,44,1,2,2,1,1,40,1087.0361,2320,1,1,2025,16,7,10,37,1,1,44,1,2,1,1,38,998.1454,2320,1,1,1,0,still teacher
225309110153210,5,2024,15,2,17111,22,30,6,1,43,1,1,2,1,1,44,2243.2996,2310,1,1,2025,15,6,22,31,6,1,43,1,2,1,1,40,2115.6392,2310,1,1,1,0,still teacher
431400100434456,5,2024,13,4,17111,54,22,1,2,40,1,2,2,1,1,40,1126.5703,2300,1,1,2025,12,8,54,22,1,2,43,1,2,1,2,40,1238.3619,4600,1,0,0,1,other occupation
116539600444610,5,2024,14,2,17011,4,63,1,2,43,1,2,2,1,1,25,5672.0708,2310,1,1,2025,14,6,4,64,1,2,43,1,2,1,1,12,4466.8442,2310,1,1,1,0,still teacher
150788200435400,5,2024,14,3,17011,4,46,1,2,41,1,2,1,4,2,40,3346.057,2300,1,1,2025,14,7,4,47,1,2,42,1,1,4,1,40,4540.1355,2300,1,1,1,0,still teacher
053869470400175,5,2024,16,2,17011,5,48,1,2,44,1,1,2,1,1,40,1487.1481,2310,1,1,2025,15,6,5,49,1,2,44,1,2,1,1,40,1620.7729,2310,1,1,1,0,still teacher
470575001008498,5,2024,14,1,17011,5,57,6,2,43,1,2,2,1,1,40,1585.1854,2310,1,1,2025,13,5,5,58,6,2,43,1,2,1,1,40,1444.4191,2310,1,1,1,0,still teacher
170350700659440,5,2024,16,3,17011,6,42,1,2,44,4,2,2,4,1,40,4085.7058,2310,1,1,2025,16,7,6,44,1,2,44,4,2,4,1,40,4586.7646,2310,1,1,1,0,still teacher
205160045732701,5,2024,16,2,17011,6,52,1,2,43,1,1,2,1,1,40,3711.4507,2310,1,1,2025,16,6,6,53,1,2,43,1,2,1,1,40,3848.4161,2310,1,1,1,0,still teacher
030007062716735,5,2024,10,4,17011,6,29,1,2,43,1,2,1,1,1,40,5655.9334,2300,1,1,2025,8,8,6,30,1,2,42,1,1,1,7,-1,4996.4073,4600,0,0,0,1,out of labor force
980406071025716,5,2024,16,2,17011,6,46,1,2,44,1,2,2,1,1,35,3932.2588,2310,1,1,2025,16,6,6,47,1,2,44,1,2,1,1,38,3796.1422,2310,1,1,1,0,still teacher
000059079716520,5,2024,16,3,17011,6,25,1,2,43,1,2,1,1,1,40,4459.4335,2310,1,1,2025,16,7,6,26,1,2,43,1,1,1,2,40,5181.0588,2310,1,1,1,0,still teacher
290986051016002,5,2024,16,3,17011,6,33,1,2,44,2,2,2,1,1,40,6631.6067,2310,1,1,2025,16,7,6,34,1,2,44,2,2,1,1,40,7697.9817,2310,1,1,1,0,still teacher
171080100653890,5,2024,13,4,17011,6,61,4,2,43,1,1,2,1,1,32,3841.9736,2310,1,1,2025,13,8,6,62,4,2,43,1,2,1,1,40,4535.7047,2310,1,1,1,0,still teacher
500430201081960,5,2024,15,3,17011,6,52,1,2,43,4,2,2,4,1,40,5188.2908,2310,1,1,2025,16,7,6,53,1,2,43,4,2,4,1,40,4977.105,2310,1,1,1,0,still teacher
596830090060010,5,2024,16,4,17011,6,73,1,2,44,1,1,2,1,1,40,3706.5669,2310,1,1,2025,16,8,6,74,3,2,44,1,2,1,1,40,4449.7619,2310,1,1,1,0,still teacher
050067094816959,5,2024,16,4,17011,6,70,1,1,44,1,2,2,1,1,40,4077.6451,2320,1,1,2025,16,8,6,70,1,1,44,1,2,1,1,40,4326.7253,2310,1,1,1,0,still teacher
080033035818878,5,2024,14,4,17011,8,44,6,1,44,1,1,2,1,1,55,4406.41,2310,1,1,2025,14,8,8,45,6,1,44,1,2,1,1,55,4194.0569,2310,1,1,1,0,still teacher
071467057715152,5,2024,14,2,17011,15,65,4,2,43,1,1,2,1,1,40,678.8505,2320,1,1,2025,12,6,15,66,4,2,43,1,2,1,1,40,581.1686,2310,1,1,1,0,still teacher
340801996011454,5,2024,14,2,17011,15,74,4,2,44,1,1,2,1,1,18,642.5438,2310,1,1,2025,13,6,15,74,4,2,44,1,2,1,5,-1,500.304,-1,0,0,0,1,out of labor force
003101690913157,5,2024,14,3,17011,17,35,6,2,44,4,1,2,1,1,40,4882.7985,2310,1,1,2025,14,7,17,36,6,2,44,4,2,1,1,40,4145.6161,2310,1,1,1,0,still teacher
560301676091777,5,2024,15,1,17011,17,41,1,1,43,1,2,2,1,1,80,5231.0329,2310,1,1,2025,16,5,17,42,1,1,43,1,2,1,1,80,5423.2674,2360,1,0,0,1,other occupation
713202010826470,5,2024,14,2,17011,17,64,1,2,44,1,1,2,1,1,14,4443.1142,2310,1,1,2025,16,6,17,65,1,2,44,1,2,1,1,-4,4932.6985,2360,1,0,0,1,other occupation
071081017018923,5,2024,14,3,17011,18,49,4,2,39,3,5,2,4,1,40,5919.1941,2300,1,1,2025,14,7,18,50,4,2,39,3,2,4,1,40,6569.5017,2545,1,0,0,1,other occupation
001180187195093,5,2024,16,3,17011,18,36,1,2,44,4,2,2,5,1,40,4214.191,2300,1,1,2025,15,7,18,37,1,2,44,4,2,5,1,40,4051.3349,2300,1,1,1,0,still teacher
720141433051380,5,2024,16,3,17011,18,31,1,1,43,1,1,2,1,1,40,4081.1171,2310,1,1,2025,11,7,18,32,4,1,43,1,2,1,1,40,5387.3136,2310,1,1,1,0,still teacher
917707014658060,5,2024,6,2,17011,19,50,1,2,44,1,1,2,1,2,40,2527.2799,2310,1,1,2025,16,6,19,51,1,2,44,1,2,1,1,30,2333.5218,2006,1,0,0,1,other occupation
130645200051622,5,2024,15,3,17012,20,40,6,2,44,1,2,2,1,1,40,2168.2282,2320,1,1,2025,15,7,20,42,6,2,44,1,2,1,1,40,1412.9179,2320,1,1,1,0,still teacher
241700400611622,5,2024,10,4,17011,26,34,6,1,44,2,1,1,5,1,38,5954.0515,2320,1,1,2025,11,8,26,36,6,1,44,2,1,5,1,35,9113.5365,2320,1,1,1,0,still teacher
040419430620127,5,2024,16,1,17011,27,44,1,2,44,1,2,2,1,1,40,3166.9939,2330,1,1,2025,16,5,27,44,1,2,44,1,2,1,1,40,3230.7331,2330,1,1,1,0,still teacher
370162542021970,5,2024,16,3,17011,27,44,1,2,44,1,2,2,1,1,40,3135.8077,2310,1,1,2025,16,7,27,44,1,2,44,1,2,1,1,40,4236.3521,2310,1,1,1,0,still teacher
160879900712462,5,2024,16,2,17011,27,52,1,2,44,1,2,2,1,1,40,4367.699,2320,1,1,2025,6,6,27,53,1,2,44,1,2,1,1,40,3419.8796,2310,1,1,1,0,still teacher
160594100761622,5,2024,16,2,17011,27,56,1,2,43,1,2,2,1,1,36,4311.0894,2330,1,1,2025,12,6,27,57,1,2,43,1,2,1,1,30,3955.8088,2545,1,0,0,1,other occupation
170104600701312,5,2024,14,4,17011,27,52,1,2,43,1,2,2,1,1,40,4062.1506,2310,1,1,2025,14,8,27,53,1,2,43,1,2,1,1,40,4405.5457,2310,1,1,1,0,still teacher
740362345041090,5,2024,11,2,17011,29,50,4,2,43,1,1,2,1,1,55,6748.9169,2310,1,1,2025,11,6,29,52,4,2,44,1,2,1,1,60,4646.8648,2310,1,1,1,0,still teacher
531900904702923,5,2024,15,3,17011,29,40,1,1,43,1,1,2,1,1,40,3595.9463,2320,1,1,2025,15,7,29,41,1,1,43,1,2,1,1,40,2854.7774,2320,1,1,1,0,still teacher
032860990020149,5,2024,8,4,17011,29,32,6,1,43,1,2,2,1,1,40,4373.7314,2330,1,1,2025,16,8,29,33,6,1,43,1,2,1,1,40,7451.0464,2310,1,1,1,0,still teacher
033100018902210,5,2024,15,1,17011,30,41,1,2,40,1,1,2,3,1,40,574.5116,2320,1,1,2025,15,5,30,42,1,2,40,1,2,1,1,40,620.5294,2320,1,1,1,0,still teacher
033100018902210,5,2024,15,1,17011,30,42,1,1,44,1,2,2,1,1,50,611.6694,2320,1,1,2025,15,5,30,43,1,1,44,1,2,1,1,50,755.8916,2320,1,1,1,0,still teacher
065657000930131,5,2024,14,4,17011,31,40,1,1,45,1,2,2,1,1,55,1513.3739,2320,1,1,2025,15,8,31,41,1,1,44,1,2,1,1,50,1828.3956,1320,1,0,0,1,other occupation
013050106675390,5,2024,2,4,17011,31,53,1,2,40,1,1,2,1,1,30,1589.3004,2310,1,1,2025,16,8,31,54,1,2,40,1,2,1,1,27,1909.1018,2310,1,1,1,0,still teacher
622531583090319,5,2024,14,4,17011,32,22,1,2,39,2,2,2,1,1,50,4013.1049,2300,1,1,2025,12,8,32,23,1,2,40,2,2,1,1,40,2878.3821,2545,1,0,0,1,other occupation
229048102305390,5,2024,15,2,17011,32,57,4,2,44,1,1,2,1,1,38,1985.4464,2310,1,1,2025,15,6,32,58,4,2,44,1,2,1,1,-4,2094.1726,2330,1,1,1,0,still teacher
534406115838110,5,2024,6,2,17011,35,65,4,2,43,1,1,1,1,1,40,1273.0275,2310,1,1,2025,6,6,35,66,4,2,43,1,1,1,5,-1,1636.396,-1,0,0,0,1,out of labor force
076612280831118,5,2024,16,3,17011,38,45,1,2,44,1,2,2,1,1,40,375.0396,2330,1,1,2025,15,7,38,46,1,2,44,1,2,1,1,40,468.8147,2330,1,1,1,0,still teacher
006100496366746,5,2024,15,3,17011,40,54,1,2,43,1,2,2,1,1,40,2200.3375,2310,1,1,2025,16,7,40,55,1,2,43,1,2,1,1,45,2297.7583,2310,1,1,1,0,still teacher
160534783091110,5,2024,16,1,17011,41,47,1,2,44,1,1,2,1,1,40,2798.7517,2310,1,1,2025,16,5,41,48,1,2,44,1,2,1,1,40,2222.3249,2310,1,1,1,0,still teacher
161534900687694,5,2024,10,2,17011,46,26,6,2,43,1,2,2,1,1,40,684.766,2310,1,1,2025,13,6,46,28,6,2,43,1,2,1,1,40,838.0185,2310,1,1,1,0,still teacher
000180459804980,5,2024,16,3,17011,48,42,1,1,43,1,1,2,1,1,40,6015.826,2310,1,1,2025,15,7,48,43,1,1,43,1,2,1,1,40,4874.1418,1240,1,0,0,1,other occupation
678303704040212,5,2024,11,3,17011,48,50,6,2,44,1,1,2,4,1,-4,4217.0468,2320,1,1,2025,12,7,48,51,6,2,44,1,2,4,1,-4,5000.9906,2310,1,1,1,0,still teacher
460034681091181,5,2024,13,1,17011,48,34,1,2,43,1,2,2,1,1,-4,5631.0815,2310,1,1,2025,14,5,48,35,1,2,43,1,2,1,1,55,5684.6954,2300,1,1,1,0,still teacher
067299960740118,5,2024,12,4,17011,48,20,5,2,43,1,1,2,1,1,40,5072.8811,2310,1,1,2025,12,8,48,21,5,2,43,1,2,1,1,40,5351.1758,2310,1,1,1,0,still teacher
360454031071380,5,2024,16,3,17011,48,39,1,2,43,1,2,2,1,1,40,4439.0525,2320,1,1,2025,16,7,48,40,1,2,43,1,2,1,1,40,4245.6926,2320,1,1,1,0,still teacher
840312912263710,5,2024,16,2,17011,48,35,1,2,43,1,2,2,1,1,40,4719.1274,2310,1,1,2025,16,6,48,36,1,2,43,1,2,1,1,40,5375.8438,2310,1,1,1,0,still teacher
721300815930846,5,2024,14,3,17011,48,55,1,2,43,1,1,2,1,1,40,4427.3053,2310,1,1,2025,14,7,48,56,1,2,43,1,2,1,1,40,4291.9714,2310,1,1,1,0,still teacher
843800015508760,5,2024,13,3,17011,48,65,1,2,43,1,2,2,1,1,20,4704.5609,2310,1,1,2025,15,7,48,66,1,2,43,1,2,1,5,-1,4151.5921,-1,0,0,0,1,out of labor force
340384970041980,5,2024,14,4,17011,48,26,1,2,43,1,1,2,1,1,40,5290.6292,2320,1,1,2025,16,8,48,26,1,2,43,1,2,1,1,40,5200.6385,2310,1,1,1,0,still teacher
003190485342691,5,2024,15,4,17011,49,47,1,2,44,1,2,2,1,1,40,1607.8443,2310,1,1,2025,15,8,49,48,1,2,44,1,2,1,1,40,1571.6936,230,1,0,0,1,other occupation
540693011503174,5,2024,13,2,17011,53,38,1,2,44,1,1,2,1,1,40,4982.9535,2310,1,1,2025,13,6,53,39,1,2,44,1,2,1,1,40,5800.9498,2310,1,1,1,0,still teacher
015170078213579,5,2024,16,3,17011,53,51,1,2,43,1,1,2,1,1,15,4234.7241,2300,1,1,2025,16,7,53,53,1,2,43,1,2,1,1,20,3918.6997,2300,1,1,1,0,still teacher
131871100362405,5,2024,15,1,17011,53,55,1,2,44,1,2,2,1,1,40,3332.6305,2310,1,1,2025,16,5,53,56,1,2,44,1,2,1,1,40,3653.3947,2310,1,1,1,0,still teacher
055062085715908,5,2024,15,1,17011,55,32,6,2,44,1,1,2,1,1,40,4909.0653,2320,1,1,2025,15,5,55,34,1,2,44,1,2,1,1,40,4361.3964,2320,1,1,1,0,still teacher
951090106296519,5,2024,15,3,17011,55,61,1,2,44,1,1,2,1,1,45,3610.3644,2310,1,1,2025,16,7,55,62,1,2,44,1,2,1,1,43,3550.4965,2310,1,1,1,0,still teacher
101291900606885,5,2024,16,2,17011,56,60,1,1,44,1,1,2,1,1,50,499.3382,2310,1,1,2025,16,6,56,61,1,1,44,1,2,1,1,42,605.567,2310,1,1,1,0,still teacher
180045041005808,5,2024,15,4,17111,5,50,1,2,43,1,2,2,1,1,40,1487.0298,2310,1,1,2025,14,8,5,51,1,2,43,1,2,1,5,-1,1577.5279,-1,0,0,0,1,out of labor force
080586061102471,5,2024,15,4,17111,16,65,3,1,44,1,1,2,4,1,40,989.7414,2310,1,1,2025,16,8,16,66,3,1,44,1,2,4,1,45,1026.7397,2310,1,1,1,0,still teacher
093009085210905,5,2024,13,1,17111,30,44,4,2,44,1,1,2,1,1,45,574.9026,2310,1,1,2025,15,5,30,46,4,2,44,1,2,1,1,40,546.03,2310,1,1,1,0,still teacher
570393762071400,5,2024,12,4,17111,30,53,6,2,44,1,1,2,1,1,40,512.4214,2310,1,1,2025,13,8,30,54,6,2,44,1,2,1,1,40,633.1427,2310,1,1,1,0,still teacher
033090022211192,5,2024,14,3,17111,31,52,1,2,44,1,2,2,1,1,50,1759.5554,2310,1,1,2025,15,7,31,53,1,2,45,1,2,1,1,40,1592.6529,2310,1,1,1,0,still teacher
445015333020014,5,2024,15,4,17111,35,30,1,2,44,1,2,2,1,1,45,896.4783,2310,1,1,2025,15,8,35,30,1,2,44,1,2,1,1,45,1313.2277,2310,1,1,1,0,still teacher
870103818091480,5,2024,12,4,17111,38,34,1,2,43,4,2,2,5,1,40,520.3965,2310,1,1,2025,14,8,38,34,1,2,43,4,2,5,1,40,445.9685,2310,1,1,1,0,still teacher
120134783091110,5,2024,14,4,17111,41,44,1,2,44,1,2,2,1,1,52,2984.361,2310,1,1,2025,14,8,41,45,1,2,44,1,2,1,1,50,2643.8866,2310,1,1,1,0,still teacher
095052061513601,5,2024,16,2,17111,53,61,1,2,44,1,2,2,1,1,22,4238.0295,2310,1,1,2025,15,6,53,62,1,2,44,1,2,1,5,-1,4254.7555,-1,0,0,0,1,out of labor force
899547700010116,5,2024,16,2,17011,9,41,1,2,46,1,2,2,1,1,48,3608.0054,2310,1,1,2025,16,6,9,42,1,2,46,1,2,1,1,48,2801.0649,230,1,0,0,1,other occupation
540751041127147,5,2024,16,3,17011,11,41,6,2,44,4,1,2,4,1,40,262.1224,2310,1,1,2025,16,7,11,42,1,2,44,4,2,4,1,40,334.6915,2310,1,1,1,0,still teacher
115406314650370,5,2024,15,3,17011,11,38,1,1,44,2,1,2,1,1,40,677.3104,2310,1,1,2025,16,7,11,39,1,1,44,2,2,1,1,40,1267.2418,2310,1,1,1,0,still teacher
115406314650370,5,2024,15,3,17011,11,41,1,2,44,2,2,2,1,1,40,563.7789,2310,1,1,2025,16,7,11,42,1,2,44,2,2,1,1,40,616.2079,2360,1,0,0,1,other occupation
050661423051322,5,2024,11,2,17011,12,61,1,2,44,1,1,1,4,1,40,4574.4227,2310,1,1,2025,12,6,12,63,1,2,44,1,1,4,1,25,4720.0435,2861,1,0,0,1,other occupation
609120150129702,5,2024,12,2,17011,12,23,4,1,43,2,2,2,1,1,40,6174.7742,2310,1,1,2025,15,6,12,24,4,1,43,2,2,1,1,40,4779.4531,20,1,0,0,1,other occupation
330093041104955,5,2024,15,2,17011,13,47,1,2,44,1,2,2,1,1,24,5077.5821,2310,1,1,2025,16,6,13,48,1,2,44,1,2,1,1,24,4236.6017,2310,1,1,1,0,still teacher
990211449071930,5,2024,14,3,17011,13,32,1,2,43,1,2,2,1,1,40,5177.5261,2310,1,1,2025,14,7,13,33,1,2,43,1,2,1,1,40,5093.0547,2310,1,1,1,0,still teacher
312103012452920,5,2024,16,1,17011,13,45,1,2,46,1,2,2,1,1,40,4533.8205,2310,1,1,2025,16,5,13,46,1,2,46,1,2,1,1,40,3468.7068,2330,1,1,1,0,still teacher
081061021713065,5,2024,13,4,17011,13,69,4,1,40,1,1,2,1,1,40,4281.5292,2330,1,1,2025,16,8,13,70,4,1,43,1,2,1,1,40,3698.1997,2330,1,1,1,0,still teacher
001120227291730,5,2024,15,4,17011,22,46,1,2,40,1,2,2,1,1,40,2057.3876,2300,1,1,2025,13,8,22,46,1,2,40,1,2,1,1,40,1801.1753,2310,1,1,1,0,still teacher
423505011424850,5,2024,16,4,17011,24,45,1,2,44,1,1,2,1,1,40,3889.5385,2310,1,1,2025,16,8,24,46,1,2,44,1,2,1,1,40,5467.9277,2310,1,1,1,0,still teacher
285699512000018,5,2024,16,2,17011,25,38,1,2,44,1,2,2,1,1,40,3662.1374,2310,1,1,2025,16,6,25,39,1,2,44,1,2,1,1,40,3785.8458,2310,1,1,1,0,still teacher
012016210922165,5,2024,12,1,17011,25,35,6,1,44,1,1,2,1,1,35,3853.6288,2320,1,1,2025,13,5,25,36,6,1,44,1,2,1,1,40,3776.0831,2310,1,1,1,0,still teacher
382000109727280,5,2024,9,4,17011,28,52,4,2,43,1,1,2,1,1,40,1401.1203,2310,1,1,2025,14,8,28,52,4,2,43,1,2,1,1,40,1642.7818,2310,1,1,1,0,still teacher
823455993010016,5,2024,16,3,17011,33,69,1,2,43,1,2,2,1,1,14,1011.503,2310,1,1,2025,15,7,33,70,1,2,43,1,2,1,1,20,902.0867,2360,1,0,0,1,other occupation
140061109938325,5,2024,16,1,17011,34,52,1,1,43,1,1,1,1,1,40,4751.8237,2310,1,1,2025,16,5,34,53,1,1,43,1,1,1,1,40,5528.6956,2310,1,1,1,0,still teacher
140061109938325,5,2024,16,1,17011,34,53,1,2,44,1,2,1,4,1,40,4615.327,2310,1,1,2025,16,5,34,54,1,2,44,1,1,4,1,40,5148.3856,2310,1,1,1,0,still teacher
121601400628923,5,2024,14,1,17011,36,51,1,1,44,1,2,1,1,1,50,4962.273,2320,1,1,2025,14,5,36,52,1,1,44,1,1,1,1,50,7098.7639,2310,1,1,1,0,still teacher
561700716752634,5,2024,15,3,17011,36,27,6,1,44,3,2,2,1,1,40,6210.3084,2310,1,1,2025,15,7,36,28,6,1,44,3,2,1,1,40,6544.5323,2320,1,1,1,0,still teacher
